,status,nb_redirection,length_words_raw,phish_hints,ratio_intHyperlinks,ratio_extHyperlinks,ratio_intHyperlinks,external_favicon,domain_with_copyright,domain_age,web_traffic,google_index,page_rank,url_length,hostname_length,special_characters_count,use_https,ratio_digits_url,ratio_digits_url
8290,0,1,4,0,1.0,0.0,1.0,0,0,-1,0,1,2,40,23,9,0,0.0,0.0
9073,1,1,8,0,0.677966102,0.322033898,0.677966102,1,0,6716,0,0,7,66,10,11,0,0.15151515151515152,0.15151515151515152
5097,1,1,4,0,0.763636364,0.236363636,0.763636364,0,1,5207,27218,0,5,46,24,7,0,0.0,0.0
8288,1,0,3,0,0.952054795,0.047945205,0.952054795,1,1,-1,0,0,2,23,14,7,1,0.0,0.0
6055,1,0,12,0,0.481481481,0.518518519,0.481481481,1,0,-1,9273,0,5,90,19,16,1,0.011111111111111112,0.011111111111111112
6473,0,2,2,0,0.0,1.0,0.0,1,1,-1,8876061,1,3,21,8,5,1,0.047619047619047616,0.047619047619047616
8556,1,0,5,0,0.783333333,0.216666667,0.783333333,1,0,7834,600,0,6,52,23,8,1,0.0,0.0
7707,0,0,4,0,0.714285714,0.285714286,0.714285714,1,0,91,7383488,0,0,32,24,8,0,0.0,0.0
3552,1,0,8,0,0.645454545,0.354545455,0.645454545,0,1,8706,975738,0,4,60,23,11,0,0.0,0.0
11393,0,0,8,0,0.0,1.0,0.0,0,0,-1,0,1,0,85,77,12,0,0.29411764705882354,0.29411764705882354
3360,1,1,3,0,0.87012987,0.12987013,0.87012987,1,1,8933,91852,1,5,40,16,6,1,0.025,0.025
8379,0,0,13,2,0.944444444,0.055555556,0.944444444,0,0,-1,0,1,1,122,20,19,1,0.11475409836065574,0.11475409836065574
5628,0,2,5,0,0.0,1.0,0.0,1,1,6382,0,1,3,43,35,9,0,0.0,0.0
2410,0,0,4,0,1.0,0.0,1.0,0,0,768,0,1,0,40,31,8,1,0.0,0.0
5783,1,0,1,0,0.954022989,0.045977011,0.954022989,0,1,4956,168708,0,2,21,12,5,1,0.0,0.0
4507,1,1,2,0,0.625,0.375,0.625,1,0,7495,0,0,4,38,30,6,0,0.0,0.0
9668,0,0,4,0,0.951219512,0.048780488,0.951219512,0,0,-1,0,1,0,36,15,7,0,0.05555555555555555,0.05555555555555555
3982,0,0,10,0,1.0,0.0,1.0,0,0,59,0,1,0,77,18,13,1,0.012987012987012988,0.012987012987012988
7627,0,0,7,1,0.75,0.25,0.75,1,0,1546,4669,1,2,86,48,11,0,0.10465116279069768,0.10465116279069768
146,0,0,8,0,0.0,0.0,0.0,0,0,3983,0,1,0,48,27,11,0,0.0,0.0
6901,0,0,4,0,0.25,0.75,0.25,0,1,7142,8441470,1,1,39,31,8,0,0.07692307692307693,0.07692307692307693
8456,0,0,5,0,0.0,1.0,0.0,1,0,7446,6418275,1,0,46,25,8,0,0.0,0.0
2294,1,2,4,0,0.526315789,0.473684211,0.526315789,0,0,4340,6917,1,6,31,16,7,0,0.0,0.0
2253,0,0,9,0,0.666666667,0.333333333,0.666666667,1,0,2238,8666349,0,0,66,23,12,0,0.0,0.0
7178,1,0,64,1,0.333333333,0.666666667,0.333333333,1,1,6589,30,1,4,557,25,69,1,0.3500897666068223,0.3500897666068223
3611,0,0,6,1,0.928571429,0.071428571,0.928571429,0,1,4489,0,0,3,55,46,10,1,0.0,0.0
5353,0,0,4,0,0.125,0.875,0.125,1,0,1953,4365,1,3,44,24,8,1,0.0,0.0
1736,0,0,10,0,0.0,1.0,0.0,0,0,2214,0,1,0,111,18,13,0,0.0,0.0
7695,1,0,5,0,0.887223169,0.112776831,0.887223169,0,1,7130,12,0,7,38,16,8,1,0.0,0.0
9061,1,0,2,0,0.923076923,0.076923077,0.923076923,1,1,1490,1522367,0,1,27,18,6,1,0.0,0.0
114,1,2,6,0,0.879518072,0.120481928,0.879518072,0,1,-1,241891,1,5,52,19,9,0,0.07692307692307693,0.07692307692307693
10139,0,0,9,1,1.0,0.0,1.0,0,0,276,0,1,0,129,14,12,0,0.4418604651162791,0.4418604651162791
6126,1,0,2,0,0.8,0.2,0.8,1,1,7092,0,0,4,28,19,6,1,0.0,0.0
7422,0,1,14,0,1.0,0.0,1.0,0,0,4004,5828815,1,0,131,54,19,1,0.13740458015267176,0.13740458015267176
10837,1,0,2,0,0.0,1.0,0.0,0,1,2165,868835,0,3,19,11,6,0,0.0,0.0
9498,1,0,13,0,0.965517241,0.034482759,0.965517241,0,0,7982,13287,0,5,97,15,16,1,0.030927835051546393,0.030927835051546393
498,0,1,6,3,0.647058824,0.352941176,0.647058824,1,0,1396,0,1,0,56,18,10,0,0.0,0.0
7786,0,0,4,0,0.0,0.0,0.0,0,0,1975,0,1,0,39,12,8,0,0.0,0.0
6559,0,0,11,0,0.631578947,0.368421053,0.631578947,0,1,5613,9298906,1,5,153,39,16,0,0.1437908496732026,0.1437908496732026
6378,1,1,3,0,0.876146789,0.123853211,0.876146789,1,1,6257,689,0,6,40,25,6,0,0.0,0.0
4733,1,2,6,0,0.910299003,0.089700997,0.910299003,1,1,9229,767,1,6,48,13,9,0,0.10416666666666667,0.10416666666666667
720,1,0,2,0,0.25,0.75,0.25,0,1,2563,106157,0,2,35,26,6,1,0.0,0.0
4384,0,0,5,2,0.0,0.0,0.0,0,0,7834,1264915,1,4,45,19,9,0,0.0,0.0
10120,1,0,4,0,0.705882353,0.294117647,0.705882353,0,0,2411,0,0,2,38,12,7,0,0.0,0.0
7514,1,0,1,0,0.8,0.2,0.8,1,1,-1,0,0,0,17,10,5,0,0.0,0.0
8026,0,0,9,0,0.0,0.0,0.0,0,0,5626,0,1,5,70,49,12,1,0.24285714285714285,0.24285714285714285
3089,0,2,3,0,0.329268293,0.670731707,0.329268293,1,1,5669,0,1,0,45,24,7,0,0.0,0.0
8786,1,1,5,0,0.73655914,0.26344086,0.73655914,1,1,6071,14479,0,5,50,18,8,0,0.0,0.0
8805,0,0,2,0,1.0,0.0,1.0,0,0,711,2046137,0,2,23,14,6,1,0.0,0.0
484,0,1,4,1,1.0,0.0,1.0,0,0,5257,30484,1,2,55,28,7,0,0.0,0.0
4545,0,1,5,0,0.977777778,0.022222222,0.977777778,0,0,1541,2573053,0,0,47,16,8,0,0.0,0.0
596,0,0,8,3,0.181818182,0.818181818,0.181818182,1,1,5615,5518403,1,5,59,41,11,0,0.05084745762711865,0.05084745762711865
10394,1,0,6,1,0.94661191,0.05338809,0.94661191,0,1,6717,252556,0,5,57,23,9,1,0.0,0.0
8576,0,0,15,4,0.333333333,0.666666667,0.333333333,1,0,4609,0,1,3,125,17,19,0,0.0,0.0
7932,1,0,12,0,1.0,0.0,1.0,0,0,11554,609,1,7,77,15,15,1,0.15584415584415584,0.15584415584415584
5164,1,0,3,0,0.97260274,0.02739726,0.97260274,0,1,7658,436,0,7,40,15,7,1,0.0,0.0
10455,1,0,2,0,0.929078014,0.070921986,0.929078014,0,0,3319,481781,0,3,28,19,7,1,0.0,0.0
1647,0,0,3,0,0.0,0.0,0.0,0,0,2427,0,1,0,25,14,7,0,0.0,0.0
8027,1,1,14,0,0.884848485,0.115151515,0.884848485,0,0,8217,8686,0,5,125,20,17,0,0.0,0.0
8628,1,0,16,0,0.720338983,0.279661017,0.720338983,1,1,4059,99,0,5,129,26,19,1,0.031007751937984496,0.031007751937984496
6815,0,0,2,0,0.0,0.0,0.0,0,0,-1,0,1,0,33,17,6,0,0.0,0.0
2700,1,0,11,0,0.610169492,0.389830508,0.610169492,1,0,7456,2997,0,6,64,17,15,1,0.140625,0.140625
8925,0,0,6,0,0.852320675,0.147679325,0.852320675,1,1,2,0,1,0,49,21,9,1,0.0,0.0
1700,1,1,5,0,0.45,0.55,0.45,1,1,-1,758839,0,5,67,36,9,1,0.0,0.0
10228,0,1,3,0,1.0,0.0,1.0,0,0,6009,0,1,2,41,24,6,0,0.0,0.0
5404,0,2,2,0,0.172413793,0.827586207,0.172413793,1,0,3006,767115,1,7,23,7,5,1,0.043478260869565216,0.043478260869565216
10149,1,0,4,0,0.992610837,0.007389163,0.992610837,1,1,3620,423466,0,2,36,27,8,1,0.0,0.0
7774,1,0,2,0,0.757894737,0.242105263,0.757894737,0,0,2303,654119,0,3,34,26,6,0,0.0,0.0
2942,1,0,2,0,0.830769231,0.169230769,0.830769231,0,1,-1,110853,0,3,27,19,7,0,0.0,0.0
6968,1,0,6,0,0.76635514,0.23364486,0.76635514,1,1,7814,55134,0,4,65,32,10,1,0.0,0.0
6557,0,1,4,0,0.481481481,0.518518519,0.481481481,1,0,829,0,1,0,50,27,7,0,0.0,0.0
7859,0,2,10,0,0.076923077,0.923076923,0.076923077,1,1,7282,2527650,0,3,62,11,16,0,0.0,0.0
6219,1,0,8,0,0.904477612,0.095522388,0.904477612,1,1,5119,41424,0,4,83,31,11,1,0.0,0.0
2512,1,1,7,0,0.827586207,0.172413793,0.827586207,1,0,1867,4484170,1,4,57,15,10,0,0.0,0.0
86,1,0,2,0,0.546961326,0.453038674,0.546961326,1,1,2277,2426481,0,3,32,23,6,1,0.0,0.0
2308,1,1,6,1,0.0,0.0,0.0,0,1,2861,0,0,1,50,16,9,0,0.0,0.0
2677,1,0,5,0,0.821428571,0.178571429,0.821428571,1,0,3276,55094,0,4,48,15,8,1,0.0,0.0
9387,1,1,2,0,0.316666667,0.683333333,0.316666667,1,1,7191,0,0,2,28,20,6,0,0.0,0.0
9366,0,0,5,0,1.0,0.0,1.0,0,0,204,0,0,0,79,18,9,1,0.0759493670886076,0.0759493670886076
10009,0,1,4,2,0.0,1.0,0.0,0,0,8348,1,1,10,44,16,7,1,0.0,0.0
2594,0,0,5,0,0.166666667,0.833333333,0.166666667,1,0,5088,0,1,0,46,18,8,0,0.0,0.0
7719,0,2,4,0,0.0,0.0,0.0,0,0,-1,0,1,2,35,15,8,0,0.0,0.0
11337,1,0,2,0,0.752475248,0.247524752,0.752475248,0,1,5232,234431,0,7,33,24,6,1,0.0,0.0
1029,1,0,11,0,0.556,0.444,0.556,1,1,6071,4242,0,4,73,16,15,1,0.1095890410958904,0.1095890410958904
136,0,1,7,0,1.0,0.0,1.0,0,0,725,23941,1,1,46,37,11,1,0.08695652173913043,0.08695652173913043
6972,0,1,13,0,1.0,0.0,1.0,0,1,3992,5707171,1,0,123,46,18,1,0.15447154471544716,0.15447154471544716
1236,0,0,3,0,0.0,1.0,0.0,0,0,7086,18105,1,3,41,32,7,1,0.0,0.0
7024,1,1,2,0,0.973333333,0.026666667,0.973333333,0,1,-1,751879,0,3,24,16,6,0,0.0,0.0
6240,1,1,10,0,1.0,0.0,1.0,0,1,7199,1778,0,5,71,14,13,1,0.056338028169014086,0.056338028169014086
10242,0,0,6,1,0.0,0.0,0.0,0,0,5682,0,1,0,56,30,11,0,0.0,0.0
2854,0,0,8,0,1.0,0.0,1.0,0,1,3815,0,1,2,92,36,12,0,0.08695652173913043,0.08695652173913043
4409,1,1,3,0,0.59375,0.40625,0.59375,1,0,2770,313591,0,4,47,24,7,0,0.0,0.0
1200,0,0,7,1,0.19047619,0.80952381,0.19047619,1,1,5627,0,1,5,51,37,10,1,0.11764705882352941,0.11764705882352941
6121,1,0,12,0,0.4,0.6,0.4,0,0,5160,114,1,8,73,14,15,1,0.0547945205479452,0.0547945205479452
4717,0,2,12,2,0.545454545,0.454545455,0.545454545,1,1,2300,0,1,2,114,26,15,0,0.2894736842105263,0.2894736842105263
10884,1,1,5,0,0.934693878,0.065306122,0.934693878,0,1,7132,12,0,7,39,16,8,1,0.0,0.0
8417,0,0,9,0,0.0,0.0,0.0,0,0,5626,0,1,5,70,49,12,1,0.24285714285714285,0.24285714285714285
566,0,0,4,1,0.830065359,0.169934641,0.830065359,1,1,1433,6064147,1,2,38,19,7,1,0.07894736842105263,0.07894736842105263
8827,0,1,2,0,0.0,0.0,0.0,0,0,3572,0,1,0,31,14,5,0,0.0,0.0
5933,0,1,6,0,0.916666667,0.083333333,0.916666667,0,0,2996,4189860,1,2,93,14,10,0,0.21505376344086022,0.21505376344086022
5430,0,1,2,0,0.1875,0.8125,0.1875,1,0,7295,0,1,5,31,24,5,0,0.0,0.0
5868,1,2,5,0,0.91147541,0.08852459,0.91147541,1,1,6631,1083895,0,2,49,23,8,0,0.0,0.0
6296,1,0,6,0,0.921428571,0.078571429,0.921428571,0,1,7131,12,0,7,51,16,9,1,0.0,0.0
3927,1,0,3,0,0.935483871,0.064516129,0.935483871,0,0,-1,9169065,0,4,35,23,7,0,0.0,0.0
6195,1,1,2,0,0.844660194,0.155339806,0.844660194,1,1,1059,629814,0,4,23,15,6,0,0.0,0.0
7934,0,0,4,1,0.0,0.0,0.0,0,0,3756,0,1,0,46,24,7,0,0.043478260869565216,0.043478260869565216
9021,0,0,36,0,1.0,0.0,1.0,0,0,154,0,1,0,259,27,40,1,0.23938223938223938,0.23938223938223938
7434,1,1,1,0,0.454545455,0.545454545,0.454545455,1,1,3585,909893,0,6,24,16,5,0,0.0,0.0
8399,1,1,6,0,0.137931034,0.862068966,0.137931034,1,0,4079,767,0,5,49,27,9,0,0.0,0.0
9125,0,0,7,1,0.03125,0.96875,0.03125,1,1,-1,0,1,0,70,19,11,0,0.05714285714285714,0.05714285714285714
3606,1,0,6,1,0.968421053,0.031578947,0.968421053,0,0,-1,62321,0,4,62,16,10,1,0.0,0.0
10194,1,1,2,0,1.0,0.0,1.0,0,0,6416,237480,0,4,25,17,6,0,0.0,0.0
9453,1,0,2,0,0.409090909,0.590909091,0.409090909,0,1,7649,357469,0,4,29,20,6,1,0.0,0.0
2330,1,1,3,0,0.995412844,0.004587156,0.995412844,0,1,7583,965,0,5,39,22,6,0,0.0,0.0
3515,1,1,1,0,0.081632653,0.918367347,0.081632653,1,0,2570,0,0,2,23,14,6,1,0.0,0.0
2187,1,0,3,0,1.0,0.0,1.0,0,0,5074,468378,0,4,33,17,7,0,0.0,0.0
195,1,0,9,0,0.903892944,0.096107056,0.903892944,0,0,7133,12,0,7,65,16,12,1,0.0,0.0
8825,0,0,11,1,1.0,0.0,1.0,0,0,5451,74,1,4,76,49,14,0,0.02631578947368421,0.02631578947368421
7440,1,0,2,0,0.876470588,0.123529412,0.876470588,0,0,-1,60221,0,4,29,20,6,1,0.0,0.0
5059,1,1,15,0,0.583333333,0.416666667,0.583333333,1,1,6208,77911,0,5,85,20,19,0,0.047058823529411764,0.047058823529411764
802,0,1,13,0,1.0,0.0,1.0,0,0,4003,5816617,1,0,127,50,18,1,0.14960629921259844,0.14960629921259844
5715,1,0,2,0,0.588235294,0.411764706,0.588235294,1,1,3333,188793,0,4,30,21,6,1,0.03333333333333333,0.03333333333333333
9814,1,0,6,0,0.614795918,0.385204082,0.614795918,1,1,6697,3822,0,7,65,17,9,1,0.2923076923076923,0.2923076923076923
2668,0,1,5,0,1.0,0.0,1.0,0,0,284,0,1,0,43,17,8,1,0.0,0.0
10722,0,0,3,0,0.0,0.0,0.0,0,0,1953,4365,1,3,45,26,6,1,0.08888888888888889,0.08888888888888889
6598,0,0,5,0,0.0,0.0,0.0,0,0,-1,0,1,0,41,19,8,0,0.0,0.0
241,0,0,11,4,1.0,0.0,1.0,0,0,918,0,1,0,89,21,15,0,0.011235955056179775,0.011235955056179775
2068,0,0,6,0,0.0,0.0,0.0,0,0,44,0,1,0,35,13,9,0,0.08571428571428572,0.08571428571428572
9101,0,0,7,1,0.0,0.0,0.0,0,0,2926,0,1,1,61,24,10,0,0.0,0.0
9566,1,0,2,0,0.973226238,0.026773762,0.973226238,1,0,6991,406163,0,4,26,17,6,1,0.0,0.0
10007,0,1,13,0,1.0,0.0,1.0,0,1,3993,5707171,1,0,126,50,18,0,0.18253968253968253,0.18253968253968253
644,1,1,9,0,1.0,0.0,1.0,0,0,3578,235023,1,4,78,16,12,0,0.08974358974358974,0.08974358974358974
10724,0,0,5,2,0.0,0.0,0.0,0,0,1220,0,1,2,36,12,9,1,0.027777777777777776,0.027777777777777776
5103,1,1,2,0,0.905263158,0.094736842,0.905263158,1,0,9522,8315,0,6,22,14,6,0,0.0,0.0
5460,0,1,4,0,0.966666667,0.033333333,0.966666667,0,0,5767,0,1,2,77,23,7,0,0.2987012987012987,0.2987012987012987
7205,1,0,3,0,0.3,0.7,0.3,1,1,3103,191279,0,4,29,20,7,1,0.0,0.0
1637,1,0,1,0,0.692307692,0.307692308,0.692307692,1,0,41,0,0,1,16,9,4,0,0.0,0.0
120,0,0,3,0,0.222826087,0.777173913,0.222826087,1,1,1546,4669,1,2,41,33,7,0,0.07317073170731707,0.07317073170731707
5873,1,2,3,0,0.881578947,0.118421053,0.881578947,1,0,4800,134,0,6,32,16,6,1,0.0,0.0
2981,1,0,5,0,0.557692308,0.442307692,0.557692308,1,1,5638,2,0,10,43,15,8,1,0.0,0.0
5069,0,1,3,1,0.0,1.0,0.0,1,0,1950,341948,0,1,33,25,7,0,0.0,0.0
3074,0,0,3,0,0.0,1.0,0.0,1,0,-1,63164,1,2,34,26,6,1,0.029411764705882353,0.029411764705882353
10211,0,1,6,3,0.454545455,0.545454545,0.454545455,1,0,2492,0,1,0,43,8,9,0,0.023255813953488372,0.023255813953488372
7296,0,1,12,0,1.0,0.0,1.0,0,0,4003,5816617,1,0,122,46,19,1,0.1557377049180328,0.1557377049180328
3278,0,1,2,0,0.071428571,0.928571429,0.071428571,1,0,7295,0,1,5,29,22,5,0,0.06896551724137931,0.06896551724137931
7131,1,0,7,0,0.818181818,0.181818182,0.818181818,1,0,7121,33109,1,4,65,24,13,0,0.06153846153846154,0.06153846153846154
2135,1,0,2,0,0.516949153,0.483050847,0.516949153,1,0,3020,262457,0,3,26,17,6,1,0.0,0.0
9295,0,0,7,0,0.0,0.0,0.0,0,0,5658,886,1,6,70,22,10,1,0.0,0.0
4970,0,0,2,0,0.272727273,0.727272727,0.272727273,1,1,7296,0,1,5,38,29,6,1,0.0,0.0
8111,0,1,1,0,1.0,0.0,1.0,0,1,5,0,1,0,21,12,5,1,0.0,0.0
134,1,0,18,0,0.925465839,0.074534161,0.925465839,1,0,5993,5488,0,7,122,18,21,1,0.04918032786885246,0.04918032786885246
4351,1,0,2,0,0.902857143,0.097142857,0.902857143,1,0,6311,143585,0,4,28,19,6,1,0.0,0.0
6915,0,3,4,0,0.62745098,0.37254902,0.62745098,1,1,-1,63706,0,6,37,6,7,1,0.02702702702702703,0.02702702702702703
5324,0,1,13,0,1.0,0.0,1.0,0,1,3993,5707171,1,0,127,50,18,1,0.2047244094488189,0.2047244094488189
11059,1,0,2,0,0.936170213,0.063829787,0.936170213,0,0,5363,6972622,0,4,32,23,7,0,0.0,0.0
11023,1,0,2,0,0.935656836,0.064343164,0.935656836,1,0,-1,48168,0,5,24,15,6,1,0.0,0.0
8061,1,2,2,0,0.84,0.16,0.84,0,0,4284,0,1,3,49,41,6,0,0.0,0.0
2559,0,0,12,0,1.0,0.0,1.0,0,1,3993,5707171,1,0,126,50,19,1,0.1349206349206349,0.1349206349206349
62,1,1,14,0,0.0,0.0,0.0,0,1,9327,4053,0,5,74,19,17,0,0.08108108108108109,0.08108108108108109
11371,1,0,3,0,0.777777778,0.222222222,0.777777778,1,1,-1,0,0,2,30,21,7,1,0.0,0.0
1358,0,1,13,0,1.0,0.0,1.0,0,0,4003,5816617,1,0,128,50,19,1,0.109375,0.109375
8383,1,0,1,0,0.607142857,0.392857143,0.607142857,1,0,7900,648682,0,3,19,10,5,1,0.0,0.0
8298,1,0,2,0,0.391304348,0.608695652,0.391304348,1,0,2946,1866788,0,4,26,18,6,0,0.0,0.0
11032,0,2,4,0,0.0,0.0,0.0,0,1,812,0,1,0,30,14,7,0,0.03333333333333333,0.03333333333333333
2467,0,0,19,0,0.785714286,0.214285714,0.785714286,1,1,103,0,1,0,171,18,22,0,0.30409356725146197,0.30409356725146197
679,1,2,9,0,0.93125,0.06875,0.93125,1,0,7922,5561,0,6,68,12,12,0,0.10294117647058823,0.10294117647058823
2041,0,0,2,0,1.0,0.0,1.0,0,0,2301,22884,1,3,41,32,6,1,0.024390243902439025,0.024390243902439025
741,0,0,6,0,1.0,0.0,1.0,0,0,3123,0,1,3,49,18,9,0,0.0,0.0
5307,1,0,1,0,0.846153846,0.153846154,0.846153846,0,0,-1,1564303,0,5,17,8,5,1,0.0,0.0
6266,1,0,3,0,1.0,0.0,1.0,0,0,5160,0,0,8,46,33,9,1,0.0,0.0
8515,1,0,2,0,0.0,0.0,0.0,0,0,3670,56935,0,5,25,11,5,0,0.0,0.0
3641,1,0,2,0,0.942857143,0.057142857,0.942857143,1,1,2485,140193,0,2,22,13,6,1,0.0,0.0
444,0,1,9,2,0.115384615,0.884615385,0.115384615,1,0,8019,0,1,4,105,29,14,1,0.09523809523809523,0.09523809523809523
9332,1,1,6,0,0.666666667,0.333333333,0.666666667,1,0,7615,2188,0,5,76,34,9,0,0.0,0.0
10649,0,0,3,0,0.0,0.0,0.0,0,0,560,1647264,1,2,26,17,7,1,0.0,0.0
3258,0,0,3,0,0.0,1.0,0.0,0,0,4278,0,1,3,43,7,7,0,0.0,0.0
4663,1,1,5,0,0.444444444,0.555555556,0.444444444,0,0,6377,7962,0,5,46,25,10,0,0.0,0.0
1873,1,1,4,0,0.457142857,0.542857143,0.457142857,1,0,7949,0,1,2,29,13,8,0,0.0,0.0
4744,0,0,3,0,0.0,0.0,0.0,0,0,-1,0,1,0,34,19,8,0,0.029411764705882353,0.029411764705882353
2596,1,1,4,0,0.471830986,0.528169014,0.471830986,1,1,7476,631,0,7,39,14,7,1,0.0,0.0
1717,0,0,5,0,0.0,0.0,0.0,0,0,5301,0,1,0,48,18,9,0,0.08333333333333333,0.08333333333333333
2912,1,1,12,0,0.635294118,0.364705882,0.635294118,0,0,5887,10549,0,6,82,12,16,0,0.0975609756097561,0.0975609756097561
2843,1,0,7,0,0.597647059,0.402352941,0.597647059,1,1,6697,3816,0,7,72,17,10,1,0.19444444444444445,0.19444444444444445
4027,0,1,6,0,1.0,0.0,1.0,0,0,2022,0,1,2,50,12,9,0,0.0,0.0
5488,1,1,7,0,0.842105263,0.157894737,0.842105263,0,0,8905,2959,1,5,79,21,11,0,0.10126582278481013,0.10126582278481013
9875,0,1,13,0,1.0,0.0,1.0,0,0,4003,5816617,1,0,127,50,18,1,0.14960629921259844,0.14960629921259844
4485,1,0,2,0,0.692307692,0.307692308,0.692307692,0,1,2258,417663,0,3,26,17,6,1,0.0,0.0
2556,0,1,14,0,0.6,0.4,0.6,1,1,6868,6728303,1,2,202,16,18,0,0.1782178217821782,0.1782178217821782
10576,0,0,8,0,0.550561798,0.449438202,0.550561798,0,1,252,2602858,1,0,79,28,15,1,0.26582278481012656,0.26582278481012656
6864,1,0,2,0,0.948339483,0.051660517,0.948339483,0,1,8386,453826,0,4,30,21,6,1,0.0,0.0
489,0,0,3,0,0.0,0.0,0.0,0,0,1954,4403,1,3,33,14,6,1,0.15151515151515152,0.15151515151515152
493,1,0,6,0,0.987012987,0.012987013,0.987012987,0,1,7881,436856,0,5,62,22,9,0,0.04838709677419355,0.04838709677419355
690,1,0,2,0,0.104166667,0.895833333,0.104166667,1,1,7299,0,1,5,46,38,6,0,0.0,0.0
9615,0,0,9,1,0.0,1.0,0.0,1,0,8347,1,1,10,84,16,12,1,0.07142857142857142,0.07142857142857142
3821,0,0,3,1,0.914893617,0.085106383,0.914893617,0,1,4870,0,0,0,32,23,7,1,0.0,0.0
602,1,1,14,0,0.6,0.4,0.6,1,1,4843,5881,0,5,101,24,18,0,0.0,0.0
1911,0,0,3,0,0.0,0.0,0.0,0,0,4921,9927134,1,1,37,16,7,0,0.0,0.0
1014,0,0,6,0,0.0,0.0,0.0,0,0,208,0,1,0,117,78,10,0,0.18803418803418803,0.18803418803418803
8025,1,0,4,0,1.0,0.0,1.0,0,0,279,0,0,3,41,14,7,0,0.024390243902439025,0.024390243902439025
8054,0,1,6,0,0.941176471,0.058823529,0.941176471,0,1,4926,0,1,2,63,21,10,0,0.031746031746031744,0.031746031746031744
1993,1,2,8,0,0.928571429,0.071428571,0.928571429,1,0,7919,5635,1,6,63,12,11,0,0.1111111111111111,0.1111111111111111
10041,0,1,10,0,0.0,1.0,0.0,0,0,3106,4486984,1,1,65,18,16,0,0.0,0.0
3757,0,3,4,2,0.0,1.0,0.0,0,0,8346,1,1,10,46,16,7,1,0.0,0.0
6647,1,1,4,0,0.756302521,0.243697479,0.756302521,0,0,9204,688,0,6,40,18,7,0,0.0,0.0
9738,1,0,5,0,0.796610169,0.203389831,0.796610169,0,0,-2,131425,0,5,49,21,8,0,0.08163265306122448,0.08163265306122448
2366,0,0,7,0,0.0,0.0,0.0,0,0,8416,0,1,2,69,61,11,0,0.057971014492753624,0.057971014492753624
5283,1,1,14,0,0.970779221,0.029220779,0.970779221,1,0,7413,2183,0,7,88,14,17,0,0.0,0.0
4370,1,0,7,0,0.966666667,0.033333333,0.966666667,0,1,9006,7988,0,7,55,11,10,0,0.0,0.0
2686,1,0,4,0,0.821052632,0.178947368,0.821052632,1,1,6608,5497272,1,3,47,26,7,0,0.0,0.0
1573,0,1,4,0,1.0,0.0,1.0,0,0,-1,0,1,0,52,25,9,0,0.0,0.0
1361,1,2,12,0,0.668604651,0.331395349,0.668604651,1,0,7804,256,1,7,80,17,16,0,0.1,0.1
7840,1,1,6,0,0.631578947,0.368421053,0.631578947,0,1,8346,1,0,10,42,17,9,1,0.0,0.0
1526,1,2,6,0,0.936507937,0.063492063,0.936507937,1,1,7157,2272,1,3,43,14,9,0,0.13953488372093023,0.13953488372093023
1327,0,0,6,1,0.833333333,0.166666667,0.833333333,1,0,3,0,1,0,50,25,9,0,0.02,0.02
7966,0,1,15,1,1.0,0.0,1.0,0,0,724,23941,1,1,114,37,18,1,0.20175438596491227,0.20175438596491227
11136,0,0,9,2,0.833333333,0.166666667,0.833333333,1,1,2428,10149,1,5,64,11,12,1,0.125,0.125
1551,0,0,4,0,0.0,0.0,0.0,0,0,1000,0,1,0,32,16,7,0,0.0,0.0
9946,0,0,2,0,1.0,0.0,1.0,0,0,-1,2472276,1,6,20,7,5,0,0.0,0.0
11076,0,2,4,0,0.694915254,0.305084746,0.694915254,1,0,4159,7081864,1,0,43,21,8,0,0.0,0.0
1337,0,1,9,5,0.0,0.0,0.0,0,0,4283,0,1,1,77,18,13,0,0.0,0.0
3901,1,0,8,0,0.920863309,0.079136691,0.920863309,1,1,9104,7022,0,5,62,19,11,1,0.0,0.0
3010,0,1,5,1,0.666666667,0.333333333,0.666666667,0,1,1959,0,1,0,34,12,9,0,0.029411764705882353,0.029411764705882353
5041,0,0,9,0,0.0,1.0,0.0,0,0,6868,0,1,0,130,122,13,0,0.36923076923076925,0.36923076923076925
10100,0,2,1,0,1.0,0.0,1.0,0,1,4,0,1,0,19,11,5,0,0.0,0.0
2250,1,0,6,0,0.929133858,0.070866142,0.929133858,1,0,8705,111648,0,5,49,13,10,0,0.02040816326530612,0.02040816326530612
8582,0,0,4,0,0.428571429,0.571428571,0.428571429,1,0,2157,0,0,0,50,42,8,0,0.0,0.0
8376,0,0,11,3,0.390625,0.609375,0.390625,1,1,3734,4969132,1,2,150,22,14,0,0.11333333333333333,0.11333333333333333
5039,1,1,4,0,0.922018349,0.077981651,0.922018349,1,1,6260,683,0,6,61,40,7,0,0.0,0.0
2346,0,0,3,0,1.0,0.0,1.0,0,0,1338,22211,1,6,39,25,6,1,0.20512820512820512,0.20512820512820512
10615,0,1,6,0,1.0,0.0,1.0,0,0,-1,0,1,1,58,17,10,0,0.017241379310344827,0.017241379310344827
5485,0,1,2,0,0.071428571,0.928571429,0.071428571,1,0,7295,0,1,5,35,28,5,0,0.02857142857142857,0.02857142857142857
10148,0,0,7,3,1.0,0.0,1.0,0,0,1971,0,0,0,57,16,10,1,0.0,0.0
